fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2023-01-14,Serie A,2022-23,Cremonese,Monza,2,3,4,2,5,6,1,1
2023-01-14,Serie A,2022-23,Lecce,Milan,2,2,8,4,4,12,1,1
2023-01-14,Serie A,2022-23,Inter,Verona,1,0,3,4,1,7,0,0
2023-01-15,Serie A,2022-23,Roma,Fiorentina,2,0,5,9,2,14,0,0
2023-01-15,Serie A,2022-23,Atalanta,Salernitana,8,2,5,2,10,7,1,1
2023-01-15,Serie A,2022-23,Udinese,Bologna,1,2,6,4,3,10,1,1
2023-01-15,Serie A,2022-23,Torino,Spezia,0,1,7,2,1,9,0,0
2023-01-15,Serie A,2022-23,Sassuolo,Lazio,0,2,7,3,2,10,0,0
2023-01-16,Serie A,2022-23,Empoli,Sampdoria,1,0,3,3,1,6,0,0
2023-01-21,Serie A,2022-23,Verona,Lecce,2,0,5,4,2,9,0,0
2023-01-21,Serie A,2022-23,Salernitana,Napoli,0,2,3,4,2,7,0,0
2023-01-21,Serie A,2022-23,Fiorentina,Torino,0,1,5,3,1,8,0,0
2023-01-22,Serie A,2022-23,Sampdoria,Udinese,0,1,6,6,1,12,0,0
2023-01-22,Serie A,2022-23,Monza,Sassuolo,1,1,10,4,2,14,1,0
2023-01-22,Serie A,2022-23,Spezia,Roma,0,2,4,0,2,4,0,0
2023-01-22,Serie A,2022-23,Juventus,Atalanta,3,3,6,4,6,10,1,1
2023-01-23,Serie A,2022-23,Bologna,Cremonese,1,1,4,1,2,5,1,0
2023-01-23,Serie A,2022-23,Inter,Empoli,0,1,2,3,1,5,0,0
2023-01-24,Serie A,2022-23,Lazio,Milan,4,0,3,4,4,7,0,1
2023-01-27,Serie A,2022-23,Bologna,Spezia,2,0,5,5,2,10,0,0
2023-01-27,Serie A,2022-23,Lecce,Salernitana,1,2,4,4,3,8,1,1
2023-01-28,Serie A,2022-23,Empoli,Torino,2,2,5,5,4,10,1,1
2023-01-28,Serie A,2022-23,Cremonese,Inter,1,2,2,14,3,16,1,1
2023-01-28,Serie A,2022-23,Atalanta,Sampdoria,2,0,7,4,2,11,0,0
2023-01-29,Serie A,2022-23,Milan,Sassuolo,2,5,2,3,7,5,1,1
2023-01-29,Serie A,2022-23,Juventus,Monza,0,2,12,1,2,13,0,0
2023-01-29,Serie A,2022-23,Lazio,Fiorentina,1,1,3,4,2,7,1,0
2023-01-29,Serie A,2022-23,Napoli,Roma,2,1,3,8,3,11,1,1
2023-01-30,Serie A,2022-23,Udinese,Verona,1,1,14,6,2,20,1,0
2023-02-04,Serie A,2022-23,Sassuolo,Atalanta,1,0,2,7,1,9,0,0
2023-02-04,Serie A,2022-23,Cremonese,Lecce,0,2,4,8,2,12,0,0
2023-02-04,Serie A,2022-23,Roma,Empoli,2,0,7,7,2,14,0,0
2023-02-05,Serie A,2022-23,Spezia,Napoli,0,3,3,6,3,9,0,1
2023-02-05,Serie A,2022-23,Torino,Udinese,1,0,6,5,1,11,0,0
2023-02-05,Serie A,2022-23,Fiorentina,Bologna,1,2,5,3,3,8,1,1
2023-02-05,Serie A,2022-23,Inter,Milan,1,0,8,0,1,8,0,0
2023-02-06,Serie A,2022-23,Verona,Lazio,1,1,6,5,2,11,1,0
