fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2022-02-27,Super Lig,2021-22,Alanyaspor,Konyaspor,5,1,4,5,6,9,1,1
2022-02-27,Super Lig,2021-22,Hatayspor,Yeni Malatyaspor,5,2,2,4,7,6,1,1
2022-02-27,Super Lig,2021-22,Galatasaray,Rizespor,4,2,9,4,6,13,1,1
2022-02-28,Super Lig,2021-22,Kasimpasa,Fenerbahce,1,2,8,4,3,12,1,1
2022-03-04,Super Lig,2021-22,Yeni Malatyaspor,Ad. Demirspor,1,0,5,6,1,11,0,0
2022-03-05,Super Lig,2021-22,Konyaspor,Galatasaray,2,0,7,5,2,12,0,0
2022-03-05,Super Lig,2021-22,Goztep,Kasimpasa,2,3,4,4,5,8,1,1
2022-03-05,Super Lig,2021-22,Rizespor,Giresunspor,1,2,5,2,3,7,1,1
2022-03-06,Super Lig,2021-22,Karagumruk,Altay,0,0,6,1,0,7,0,0
2022-03-06,Super Lig,2021-22,Antalyaspor,Sivasspor,1,0,3,6,1,9,0,0
2022-03-06,Super Lig,2021-22,Fenerbahce,Trabzonspor,1,1,4,4,2,8,1,0
2022-03-07,Super Lig,2021-22,Kayserispor,Alanyaspor,1,2,2,4,3,6,1,1
2022-03-07,Super Lig,2021-22,Besiktas,Buyuksehyr,2,2,3,3,4,6,1,1
