fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2015-11-28,Eredivisie,2015-16,Excelsior,Feyenoord,2,4,0,0,6,0,1,1
2015-11-29,Eredivisie,2015-16,Groningen,Den Haag,2,1,0,0,3,0,1,1
2015-11-29,Eredivisie,2015-16,PSV Eindhoven,AZ Alkmaar,3,0,0,0,3,0,0,1
2015-11-29,Eredivisie,2015-16,Utrecht,Heracles,4,2,0,0,6,0,1,1
2015-11-29,Eredivisie,2015-16,Vitesse,Nijmegen,1,0,0,0,1,0,0,0
2015-11-29,Eredivisie,2015-16,Zwolle,Ajax,0,2,0,0,2,0,0,0
2015-12-04,Eredivisie,2015-16,AZ Alkmaar,Den Haag,0,1,0,0,1,0,0,0
2015-12-05,Eredivisie,2015-16,Graafschap,Utrecht,0,1,0,0,1,0,0,0
2015-12-05,Eredivisie,2015-16,Vitesse,PSV Eindhoven,0,1,0,0,1,0,0,0
2015-12-05,Eredivisie,2015-16,Ajax,Heerenveen,5,2,0,0,7,0,1,1
2015-12-05,Eredivisie,2015-16,Excelsior,Twente,1,1,0,0,2,0,1,0
2015-12-06,Eredivisie,2015-16,Feyenoord,Heracles,3,0,0,0,3,0,0,1
2015-12-06,Eredivisie,2015-16,Nijmegen,Zwolle,2,2,0,0,4,0,1,1
2015-12-06,Eredivisie,2015-16,Roda,Groningen,0,0,0,0,0,0,0,0
2015-12-06,Eredivisie,2015-16,Willem II,Cambuur,3,0,0,0,3,0,0,1
2015-12-11,Eredivisie,2015-16,Heerenveen,Excelsior,2,1,0,0,3,0,1,1
2015-12-12,Eredivisie,2015-16,PSV Eindhoven,Roda,1,1,0,0,2,0,1,0
2015-12-12,Eredivisie,2015-16,Twente,Graafschap,2,1,0,0,3,0,1,1
2015-12-12,Eredivisie,2015-16,Cambuur,Nijmegen,3,1,0,0,4,0,1,1
2015-12-12,Eredivisie,2015-16,Den Haag,Willem II,1,1,0,0,2,0,1,0
2015-12-13,Eredivisie,2015-16,Groningen,Feyenoord,1,1,0,0,2,0,1,0
2015-12-13,Eredivisie,2015-16,Heracles,Vitesse,1,1,0,0,2,0,1,0
2015-12-13,Eredivisie,2015-16,Utrecht,Ajax,1,0,0,0,1,0,0,0
2015-12-13,Eredivisie,2015-16,Zwolle,AZ Alkmaar,2,1,0,0,3,0,1,1
2015-12-18,Eredivisie,2015-16,Vitesse,Twente,5,1,0,0,6,0,1,1
2015-12-19,Eredivisie,2015-16,AZ Alkmaar,Utrecht,2,2,0,0,4,0,1,1
2015-12-19,Eredivisie,2015-16,Heracles,Groningen,2,1,0,0,3,0,1,1
2015-12-19,Eredivisie,2015-16,PSV Eindhoven,Zwolle,3,2,0,0,5,0,1,1
2015-12-20,Eredivisie,2015-16,Nijmegen,Feyenoord,3,1,0,0,4,0,1,1
2015-12-20,Eredivisie,2015-16,Heerenveen,Den Haag,0,4,0,0,4,0,0,1
2015-12-20,Eredivisie,2015-16,Willem II,Roda,3,2,0,0,5,0,1,1
2015-12-20,Eredivisie,2015-16,Ajax,Graafschap,2,1,0,0,3,0,1,1
2015-12-20,Eredivisie,2015-16,Excelsior,Cambuur,1,4,0,0,5,0,1,1
2016-01-15,Eredivisie,2015-16,Twente,Heracles,4,0,0,0,4,0,0,1
2016-01-16,Eredivisie,2015-16,Cambuur,Vitesse,0,2,0,0,2,0,0,0
