fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2022-04-30,Primeira Liga,2021-22,Belenenses,Sp Braga,0,1,2,6,1,8,0,0
2022-05-01,Primeira Liga,2021-22,Sp Lisbon,Gil Vicente,4,1,13,2,5,15,1,1
2022-05-01,Primeira Liga,2021-22,Moreirense,Boavista,1,2,5,3,3,8,1,1
2022-05-01,Primeira Liga,2021-22,Guimaraes,Santa Clara,1,1,4,3,2,7,1,0
2022-05-02,Primeira Liga,2021-22,Pacos Ferreira,Tondela,1,1,7,0,2,7,1,0
2022-05-06,Primeira Liga,2021-22,Boavista,Guimaraes,1,1,5,7,2,12,1,0
2022-05-07,Primeira Liga,2021-22,Estoril,Moreirense,1,0,2,8,1,10,0,0
2022-05-07,Primeira Liga,2021-22,Benfica,Porto,0,1,5,3,1,8,0,0
2022-05-07,Primeira Liga,2021-22,Portimonense,Sp Lisbon,2,3,1,8,5,9,1,1
2022-05-08,Primeira Liga,2021-22,Santa Clara,Pacos Ferreira,2,0,10,0,2,10,0,0
2022-05-08,Primeira Liga,2021-22,Sp Braga,Arouca,1,0,4,8,1,12,0,0
2022-05-08,Primeira Liga,2021-22,Gil Vicente,Tondela,3,0,8,0,3,8,0,1
2022-05-08,Primeira Liga,2021-22,Vizela,Maritimo,1,1,2,8,2,10,1,0
2022-05-09,Primeira Liga,2021-22,Belenenses,Famalicao,2,3,7,5,5,12,1,1
2022-05-13,Primeira Liga,2021-22,Pacos Ferreira,Benfica,0,2,6,4,2,10,0,0
2022-05-14,Primeira Liga,2021-22,Porto,Estoril,2,0,12,6,2,18,0,0
2022-05-14,Primeira Liga,2021-22,Arouca,Belenenses,0,0,8,4,0,12,0,0
2022-05-14,Primeira Liga,2021-22,Moreirense,Vizela,4,1,4,7,5,11,1,1
2022-05-14,Primeira Liga,2021-22,Tondela,Boavista,2,2,4,5,4,9,1,1
2022-05-14,Primeira Liga,2021-22,Maritimo,Portimonense,0,1,4,2,1,6,0,0
2022-05-14,Primeira Liga,2021-22,Sp Lisbon,Santa Clara,4,0,10,5,4,15,0,1
2022-05-15,Primeira Liga,2021-22,Famalicao,Sp Braga,3,2,6,4,5,10,1,1
2022-05-15,Primeira Liga,2021-22,Guimaraes,Gil Vicente,5,0,1,3,5,4,0,1
