fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2017-12-16,First Division A,2017-18,Lokeren,Waasland-Beveren,1,1,6,6,2,2,0,0,2,12,4,0,1,0
2017-12-17,First Division A,2017-18,Waregem,Antwerp,1,2,9,2,2,4,0,0,3,11,6,0,1,1
2017-12-17,First Division A,2017-18,Charleroi,Genk,1,1,4,3,1,2,0,0,2,7,3,0,1,0
2017-12-17,First Division A,2017-18,Club Brugge,Anderlecht,5,0,7,2,0,2,0,0,5,9,2,0,0,1
2017-12-20,First Division A,2017-18,Mechelen,Club Brugge,0,3,3,6,4,2,2,0,3,9,6,2,0,1
2017-12-21,First Division A,2017-18,Antwerp,Lokeren,1,2,7,0,3,1,0,0,3,7,4,0,1,1
2017-12-21,First Division A,2017-18,Gent,Charleroi,1,0,6,2,4,3,0,0,1,8,7,0,0,0
2017-12-22,First Division A,2017-18,Anderlecht,Eupen,1,0,10,3,0,0,0,0,1,13,0,0,0,0
2017-12-22,First Division A,2017-18,Waasland-Beveren,Oostende,1,3,11,5,2,4,0,0,4,16,6,0,1,1
2017-12-23,First Division A,2017-18,Genk,Kortrijk,2,3,11,3,2,5,1,0,5,14,7,1,1,1
2017-12-23,First Division A,2017-18,Mouscron,Waregem,2,1,6,3,3,5,0,1,3,9,8,1,1,1
2017-12-23,First Division A,2017-18,Standard,St Truiden,1,1,8,5,5,5,0,0,2,13,10,0,1,0
2017-12-26,First Division A,2017-18,Lokeren,Mechelen,2,0,3,5,1,1,0,0,2,8,2,0,0,0
2017-12-26,First Division A,2017-18,Waregem,Charleroi,0,4,1,5,1,0,2,0,4,6,1,2,0,1
2017-12-26,First Division A,2017-18,Eupen,Waasland-Beveren,1,0,10,2,5,3,1,0,1,12,8,1,0,0
2017-12-26,First Division A,2017-18,Club Brugge,Mouscron,4,2,5,1,3,2,0,1,6,6,5,1,1,1
2017-12-26,First Division A,2017-18,Anderlecht,Gent,1,0,3,2,3,3,0,1,1,5,6,1,0,0
2017-12-27,First Division A,2017-18,Kortrijk,Standard,2,1,7,8,3,5,0,1,3,15,8,1,1,1
2017-12-27,First Division A,2017-18,St Truiden,Antwerp,0,3,3,5,4,3,0,0,3,8,7,0,0,1
2018-01-16,First Division A,2017-18,Oostende,Genk,1,2,8,4,1,4,0,0,3,12,5,0,1,1
2018-01-19,First Division A,2017-18,Charleroi,Mouscron,2,0,2,3,1,2,0,0,2,5,3,0,0,0
2018-01-20,First Division A,2017-18,Mechelen,Waregem,0,2,3,1,5,3,0,0,2,4,8,0,0,0
2018-01-20,First Division A,2017-18,Oostende,Kortrijk,2,1,4,8,2,4,0,0,3,12,6,0,1,1
2018-01-20,First Division A,2017-18,Standard,Eupen,3,2,10,1,1,4,0,1,5,11,5,1,1,1
2018-01-20,First Division A,2017-18,Waasland-Beveren,St Truiden,3,1,4,7,1,0,0,0,4,11,1,0,1,1
2018-01-21,First Division A,2017-18,Genk,Anderlecht,0,1,3,8,3,5,1,0,1,11,8,1,0,0
2018-01-21,First Division A,2017-18,Gent,Lokeren,3,0,6,5,2,1,0,0,3,11,3,0,0,1
2018-01-21,First Division A,2017-18,Antwerp,Club Brugge,2,2,5,5,2,4,0,0,4,10,6,0,1,1
2018-01-23,First Division A,2017-18,Waregem,Standard,2,1,6,6,2,4,0,1,3,12,6,1,1,1
