fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2018-04-28,Bundesliga,2017-18,Hertha,Augsburg,2,2,6,3,4,9,1,1
2018-04-28,Bundesliga,2017-18,Bayern Munich,Ein Frankfurt,4,1,1,2,5,3,1,1
2018-04-28,Bundesliga,2017-18,Freiburg,FC Koln,3,2,2,5,5,7,1,1
2018-04-29,Bundesliga,2017-18,Mainz,RB Leipzig,3,0,7,8,3,15,0,1
2018-04-29,Bundesliga,2017-18,Werder Bremen,Dortmund,1,1,7,5,2,12,1,0
2018-05-05,Bundesliga,2017-18,Augsburg,Schalke 04,1,2,4,4,3,8,1,1
2018-05-05,Bundesliga,2017-18,Dortmund,Mainz,1,2,4,2,3,6,1,1
2018-05-05,Bundesliga,2017-18,Ein Frankfurt,Hamburg,3,0,3,7,3,10,0,1
2018-05-05,Bundesliga,2017-18,FC Koln,Bayern Munich,1,3,4,7,4,11,1,1
2018-05-05,Bundesliga,2017-18,Hannover,Hertha,3,1,4,6,4,10,1,1
2018-05-05,Bundesliga,2017-18,M'gladbach,Freiburg,3,1,7,3,4,10,1,1
2018-05-05,Bundesliga,2017-18,RB Leipzig,Wolfsburg,4,1,2,5,5,7,1,1
2018-05-05,Bundesliga,2017-18,Stuttgart,Hoffenheim,2,0,1,9,2,10,0,0
2018-05-05,Bundesliga,2017-18,Werder Bremen,Leverkusen,0,0,3,1,0,4,0,0
2018-05-12,Bundesliga,2017-18,Leverkusen,Hannover,3,2,5,2,5,7,1,1
2018-05-12,Bundesliga,2017-18,Mainz,Werder Bremen,1,2,3,7,3,10,1,1
2018-05-12,Bundesliga,2017-18,Hoffenheim,Dortmund,3,1,2,3,4,5,1,1
2018-05-12,Bundesliga,2017-18,Schalke 04,Ein Frankfurt,1,0,4,3,1,7,0,0
2018-05-12,Bundesliga,2017-18,Hamburg,M'gladbach,2,1,8,3,3,11,1,1
2018-05-12,Bundesliga,2017-18,Freiburg,Augsburg,2,0,5,4,2,9,0,0
2018-05-12,Bundesliga,2017-18,Bayern Munich,Stuttgart,1,4,10,0,5,10,1,1
2018-05-12,Bundesliga,2017-18,Hertha,RB Leipzig,2,6,3,6,8,9,1,1
2018-05-12,Bundesliga,2017-18,Wolfsburg,FC Koln,4,1,5,10,5,15,1,1
